event_id,male_id,female_id,male_age,female_age,age_gap,same_race,same_field,shared_interests,attr_of_female,sinc_of_female,intel_of_female,fun_of_female,amb_of_female,attr_of_male,sinc_of_male,intel_of_male,fun_of_male,amb_of_male,male_pref_attr,male_pref_intel,female_pref_attr,female_pref_intel,male_self_attr,female_self_attr,male_goes_out,female_goes_out,male_decision,female_decision,match
1,P00019,P00032,39,26,13,0,1,4.9,8.6,4.0,7.2,9.2,4.0,4.1,10.0,2.5,8.1,7.6,28.3,17.8,31.8,16.3,4.2,9.7,sometimes,sometimes,1,1,1
1,P00019,P00033,39,24,15,0,0,2.3,5.7,3.0,7.5,5.6,6.9,5.6,10.0,1.5,7.8,8.2,28.3,17.8,28.4,6.1,4.2,3.0,sometimes,often,0,1,0
1,P00019,P00034,39,30,9,0,0,2.6,8.3,7.8,5.3,6.5,6.0,4.7,10.0,1.0,9.9,9.4,28.3,17.8,16.3,19.5,4.2,8.9,sometimes,very_often,0,1,0
1,P00019,P00035,39,28,11,0,0,5.1,5.5,5.3,7.2,6.6,6.6,5.0,10.0,3.1,10.0,7.1,28.3,17.8,30.8,14.8,4.2,3.1,sometimes,sometimes,0,0,0
1,P00019,P00036,39,26,13,0,0,7.0,5.2,5.4,5.9,5.3,5.3,4.7,9.8,1.5,10.0,7.7,28.3,17.8,23.2,4.6,4.2,4.7,sometimes,sometimes,0,0,0
1,P00019,P00037,39,18,21,1,0,5.1,5.7,3.9,7.2,6.0,4.4,5.3,10.0,4.5,9.1,8.5,28.3,17.8,24.4,22.6,4.2,3.9,sometimes,sometimes,1,1,1
1,P00020,P00025,22,32,10,0,0,3.6,3.0,7.3,10.0,8.0,6.1,6.4,6.6,6.1,3.1,5.0,21.0,19.9,20.8,25.7,6.3,5.5,very_often,sometimes,0,1,0
1,P00020,P00026,22,26,4,0,1,7.6,4.5,7.2,6.0,5.5,7.2,10.0,6.4,7.9,6.1,5.7,21.0,19.9,37.0,16.2,6.3,5.8,very_often,sometimes,0,1,0
1,P00020,P00027,22,31,9,0,0,5.4,6.4,5.0,5.1,7.3,5.0,8.0,6.1,6.2,6.5,4.4,21.0,19.9,38.8,10.8,6.3,7.8,very_often,often,0,1,0
1,P00020,P00028,22,31,9,0,1,9.5,5.9,7.2,2.5,6.8,6.7,9.1,5.9,6.3,5.4,3.8,21.0,19.9,17.7,20.6,6.3,5.7,very_often,sometimes,0,1,0
1,P00020,P00029,22,24,2,1,0,6.3,3.8,7.0,9.3,6.7,8.5,8.4,7.2,7.4,5.1,5.4,21.0,19.9,35.1,13.4,6.3,5.3,very_often,often,1,0,0
1,P00020,P00030,22,31,9,0,1,1.8,6.1,6.4,3.1,6.4,7.7,7.9,8.6,5.3,4.4,5.8,21.0,19.9,27.7,16.4,6.3,8.3,very_often,often,0,1,0
1,P00020,P00031,22,19,3,0,0,4.2,7.8,4.2,3.7,7.4,6.3,6.8,6.4,8.0,3.3,6.2,21.0,19.9,34.4,6.3,6.3,7.2,very_often,very_often,1,1,1
1,P00020,P00032,22,26,4,1,0,9.4,8.6,4.5,6.1,9.9,5.6,7.5,7.0,6.6,4.2,5.3,21.0,19.9,31.8,16.3,6.3,9.7,very_often,sometimes,1,1,1
1,P00020,P00033,22,24,2,0,0,5.5,6.0,3.4,6.6,5.8,6.3,7.0,8.1,7.9,4.3,5.8,21.0,19.9,28.4,6.1,6.3,3.0,very_often,often,1,0,0
1,P00020,P00034,22,30,8,1,1,4.2,6.5,6.7,6.8,6.6,3.8,8.9,3.1,6.8,5.4,5.1,21.0,19.9,16.3,19.5,6.3,8.9,very_often,very_often,0,1,0
1,P00020,P00035,22,28,6,1,0,5.7,4.7,5.1,6.1,6.9,7.2,7.8,4.1,5.6,4.0,7.8,21.0,19.9,30.8,14.8,6.3,3.1,very_often,sometimes,0,0,0
1,P00020,P00036,22,26,4,0,0,4.3,4.3,5.0,5.8,6.3,7.9,6.4,7.5,7.8,3.8,6.1,21.0,19.9,23.2,4.6,6.3,4.7,very_often,sometimes,1,1,1
1,P00020,P00037,22,18,4,0,0,4.7,4.8,5.3,5.9,7.1,3.3,8.6,6.2,7.3,2.4,7.3,21.0,19.9,24.4,22.6,6.3,3.9,very_often,sometimes,0,0,0
1,P00021,P00025,23,32,9,0,0,4.6,4.7,6.1,7.8,8.0,8.0,1.3,5.1,8.6,7.3,6.8,28.8,12.3,20.8,25.7,1.0,5.5,often,sometimes,0,0,0
1,P00021,P00026,23,26,3,0,0,5.1,6.2,4.5,8.0,4.9,6.5,1.7,3.8,6.6,4.5,6.9,28.8,12.3,37.0,16.2,1.0,5.8,often,sometimes,1,1,1
1,P00021,P00027,23,31,8,0,0,6.4,8.5,6.5,6.8,6.7,4.4,2.8,7.3,7.3,5.5,6.4,28.8,12.3,38.8,10.8,1.0,7.8,often,often,1,1,1
1,P00021,P00028,23,31,8,0,0,5.9,4.1,8.0,3.5,7.3,6.5,2.4,5.9,6.4,6.8,5.4,28.8,12.3,17.7,20.6,1.0,5.7,often,sometimes,0,0,0
1,P00021,P00029,23,24,1,0,0,7.7,3.8,4.9,8.0,8.2,4.7,1.8,7.4,5.5,5.3,6.9,28.8,12.3,35.1,13.4,1.0,5.3,often,often,0,1,0
1,P00021,P00030,23,31,8,0,0,6.2,5.4,6.5,5.1,6.6,7.2,2.6,5.8,7.1,5.6,5.7,28.8,12.3,27.7,16.4,1.0,8.3,often,often,0,0,0
1,P00021,P00031,23,19,4,0,0,4.6,6.1,3.5,5.6,9.6,6.2,3.4,5.4,7.7,5.3,7.7,28.8,12.3,34.4,6.3,1.0,7.2,often,very_often,1,0,0
1,P00021,P00032,23,26,3,0,0,4.9,7.0,4.9,8.3,7.5,4.5,2.1,5.4,4.4,5.5,6.1,28.8,12.3,31.8,16.3,1.0,9.7,often,sometimes,0,0,0
1,P00021,P00033,23,24,1,1,0,2.1,3.7,4.6,4.7,6.2,5.5,2.4,5.4,7.2,6.3,7.2,28.8,12.3,28.4,6.1,1.0,3.0,often,often,0,0,0
1,P00021,P00034,23,30,7,0,0,2.6,6.6,7.1,5.4,4.1,4.8,4.3,5.9,6.3,5.2,9.1,28.8,12.3,16.3,19.5,1.0,8.9,often,very_often,0,1,0
1,P00021,P00035,23,28,5,0,0,3.9,4.3,5.4,5.8,6.9,6.0,2.8,6.5,6.8,4.7,5.5,28.8,12.3,30.8,14.8,1.0,3.1,often,sometimes,0,0,0
1,P00021,P00036,23,26,3,0,0,6.0,4.1,6.3,8.7,7.6,6.5,1.8,7.2,8.4,4.6,5.5,28.8,12.3,23.2,4.6,1.0,4.7,often,sometimes,1,0,0
1,P00021,P00037,23,18,5,0,0,4.1,4.5,5.6,7.6,7.3,2.7,4.3,6.0,7.1,6.0,7.3,28.8,12.3,24.4,22.6,1.0,3.9,often,sometimes,1,0,0
1,P00022,P00025,30,32,2,1,0,3.4,4.8,6.5,7.3,6.8,8.1,4.2,10.0,3.9,6.0,6.7,22.2,14.9,20.8,25.7,5.9,5.5,often,sometimes,0,1,0
1,P00022,P00026,30,26,4,0,0,6.1,7.5,6.3,4.5,5.7,7.8,2.7,5.4,4.6,6.8,5.5,22.2,14.9,37.0,16.2,5.9,5.8,often,sometimes,0,0,0
1,P00022,P00027,30,31,1,0,0,6.1,6.9,7.2,4.8,4.1,5.1,4.4,8.9,3.6,8.4,7.2,22.2,14.9,38.8,10.8,5.9,7.8,often,often,0,0,0
1,P00022,P00028,30,31,1,0,0,2.6,1.3,10.0,4.6,9.6,5.8,5.8,7.5,5.0,6.6,5.6,22.2,14.9,17.7,20.6,5.9,5.7,often,sometimes,0,1,0
1,P00022,P00029,30,24,6,0,0,3.9,5.2,4.5,8.0,5.0,6.2,4.5,7.6,4.5,8.2,4.5,22.2,14.9,35.1,13.4,5.9,5.3,often,often,0,1,0
1,P00022,P00030,30,31,1,0,0,9.6,7.0,4.3,3.5,8.2,6.8,3.6,10.0,5.0,8.4,5.0,22.2,14.9,27.7,16.4,5.9,8.3,often,often,0,0,0
1,P00022,P00031,30,19,11,1,1,7.8,7.7,5.4,4.7,9.6,6.6,5.3,7.2,3.9,6.9,6.4,22.2,14.9,34.4,6.3,5.9,7.2,often,very_often,1,1,1
1,P00022,P00032,30,26,4,0,0,5.2,8.1,4.3,6.8,8.5,6.5,3.4,8.7,3.3,8.4,6.1,22.2,14.9,31.8,16.3,5.9,9.7,often,sometimes,0,1,0
1,P00022,P00033,30,24,6,0,0,10.0,3.7,4.7,6.5,4.8,6.7,3.8,7.3,5.9,6.9,6.7,22.2,14.9,28.4,6.1,5.9,3.0,often,often,0,0,0
1,P00022,P00034,30,30,0,0,0,6.1,7.1,6.7,9.0,7.2,4.3,5.0,5.6,4.8,9.2,6.3,22.2,14.9,16.3,19.5,5.9,8.9,often,very_often,1,0,0
1,P00022,P00035,30,28,2,0,0,8.4,5.6,4.8,5.7,7.9,6.7,3.5,8.2,2.6,7.0,7.1,22.2,14.9,30.8,14.8,5.9,3.1,often,sometimes,0,0,0
1,P00022,P00036,30,26,4,1,1,3.0,4.0,6.8,4.5,6.7,7.6,5.5,10.0,4.0,9.6,6.0,22.2,14.9,23.2,4.6,5.9,4.7,often,sometimes,1,1,1
1,P00022,P00037,30,18,12,0,0,6.1,7.2,3.4,6.4,7.7,4.5,3.1,9.6,4.4,6.8,6.4,22.2,14.9,24.4,22.6,5.9,3.9,often,sometimes,0,1,0
1,P00023,P00025,18,32,14,0,0,3.0,5.0,6.8,7.5,8.9,8.0,5.0,7.3,5.1,8.5,4.6,37.6,15.4,20.8,25.7,7.1,5.5,rarely,sometimes,0,1,0
1,P00023,P00026,18,26,8,0,0,4.5,3.9,7.4,6.8,2.8,7.3,6.2,8.8,4.4,7.1,4.8,37.6,15.4,37.0,16.2,7.1,5.8,rarely,sometimes,0,0,0
1,P00023,P00027,18,31,13,0,0,6.8,7.5,8.2,7.1,4.3,4.8,5.6,8.9,4.4,4.9,4.0,37.6,15.4,38.8,10.8,7.1,7.8,rarely,often,1,0,0
1,P00023,P00028,18,31,13,0,0,6.8,3.2,7.3,4.8,6.7,6.3,7.1,8.4,5.0,4.1,6.5,37.6,15.4,17.7,20.6,7.1,5.7,rarely,sometimes,0,0,0
1,P00023,P00029,18,24,6,0,0,5.0,5.0,4.7,7.5,6.1,5.8,5.6,8.8,6.0,3.8,4.9,37.6,15.4,35.1,13.4,7.1,5.3,rarely,often,0,0,0
1,P00023,P00030,18,31,13,0,0,4.3,6.3,5.3,2.7,7.0,5.1,8.9,7.7,4.6,5.3,5.1,37.6,15.4,27.7,16.4,7.1,8.3,rarely,often,1,0,0
1,P00023,P00031,18,19,1,0,0,7.3,8.8,4.0,5.3,8.0,2.7,6.8,7.0,4.1,6.2,5.2,37.6,15.4,34.4,6.3,7.1,7.2,rarely,very_often,1,0,0
1,P00023,P00032,18,26,8,0,0,5.5,8.0,4.1,4.1,9.6,5.7,6.6,7.7,6.0,5.5,4.5,37.6,15.4,31.8,16.3,7.1,9.7,rarely,sometimes,0,1,0
1,P00023,P00033,18,24,6,1,0,4.2,6.1,5.0,6.6,3.9,7.4,6.1,7.4,5.5,4.7,4.7,37.6,15.4,28.4,6.1,7.1,3.0,rarely,often,0,0,0
1,P00023,P00034,18,30,12,0,0,4.3,7.0,8.1,4.7,6.3,6.7,6.9,6.0,4.2,6.2,3.6,37.6,15.4,16.3,19.5,7.1,8.9,rarely,very_often,0,0,0
1,P00023,P00035,18,28,10,0,1,6.0,4.6,7.9,6.0,5.3,6.8,6.8,5.9,5.1,4.8,5.8,37.6,15.4,30.8,14.8,7.1,3.1,rarely,sometimes,1,0,0
1,P00023,P00036,18,26,8,0,0,4.1,2.4,4.9,5.0,6.4,7.6,7.7,7.2,5.2,5.8,3.3,37.6,15.4,23.2,4.6,7.1,4.7,rarely,sometimes,0,1,0
1,P00023,P00037,18,18,0,0,0,4.5,3.8,5.2,6.3,9.6,3.7,6.5,5.3,5.0,6.1,5.2,37.6,15.4,24.4,22.6,7.1,3.9,rarely,sometimes,0,0,0
1,P00024,P00025,27,32,5,0,1,4.2,6.8,6.6,5.5,6.4,6.8,6.7,7.1,4.6,7.9,4.2,35.6,19.5,20.8,25.7,4.8,5.5,often,sometimes,0,0,0
1,P00024,P00026,27,26,1,1,0,7.6,4.1,5.9,7.2,4.0,8.6,6.0,7.9,2.9,7.2,5.5,35.6,19.5,37.0,16.2,4.8,5.8,often,sometimes,1,0,0
1,P00024,P00027,27,31,4,0,0,6.1,7.2,6.8,3.4,4.2,4.9,7.1,5.3,5.9,4.2,5.6,35.6,19.5,38.8,10.8,4.8,7.8,often,often,0,0,0
1,P00024,P00028,27,31,4,0,0,6.9,3.3,6.4,3.7,8.8,7.5,7.4,6.3,6.7,7.8,5.4,35.6,19.5,17.7,20.6,4.8,5.7,often,sometimes,0,0,0
1,P00024,P00029,27,24,3,0,0,5.1,2.9,6.8,6.6,6.8,4.0,4.8,7.9,5.2,7.0,8.3,35.6,19.5,35.1,13.4,4.8,5.3,often,often,0,0,0
1,P00024,P00030,27,31,4,0,0,7.6,7.4,2.9,3.4,5.1,7.5,9.5,7.3,2.8,6.8,8.9,35.6,19.5,27.7,16.4,4.8,8.3,often,often,0,1,0
1,P00024,P00031,27,19,8,0,0,4.4,7.1,6.2,5.1,8.8,5.6,6.0,9.0,4.8,6.6,7.6,35.6,19.5,34.4,6.3,4.8,7.2,often,very_often,1,0,0
1,P00024,P00032,27,26,1,0,0,7.8,9.3,5.0,4.4,9.3,7.3,4.9,7.9,6.8,7.4,8.0,35.6,19.5,31.8,16.3,4.8,9.7,often,sometimes,1,0,0
1,P00024,P00033,27,24,3,0,0,4.0,5.1,6.2,8.9,5.9,7.1,8.0,7.7,6.6,6.4,7.3,35.6,19.5,28.4,6.1,4.8,3.0,often,often,0,1,0
1,P00024,P00034,27,30,3,0,0,5.8,6.6,7.9,7.8,5.9,6.1,6.3,8.0,7.0,7.5,6.8,35.6,19.5,16.3,19.5,4.8,8.9,often,very_often,0,0,0
1,P00024,P00035,27,28,1,0,0,6.6,4.8,5.3,6.9,6.6,5.6,7.5,5.1,4.8,6.2,7.5,35.6,19.5,30.8,14.8,4.8,3.1,often,sometimes,0,0,0
1,P00024,P00036,27,26,1,0,0,5.0,4.3,4.5,8.6,5.7,8.1,7.8,8.6,9.5,4.4,7.1,35.6,19.5,23.2,4.6,4.8,4.7,often,sometimes,0,1,0
1,P00024,P00037,27,18,9,1,0,7.1,5.2,4.3,8.8,8.2,3.8,6.4,5.0,5.9,7.8,8.6,35.6,19.5,24.4,22.6,4.8,3.9,often,sometimes,1,1,1
2,P00038,P00047,35,33,2,0,0,7.2,4.2,3.6,1.0,4.9,10.0,4.0,6.0,5.1,6.0,7.2,29.1,19.1,41.0,20.0,4.2,6.5,often,sometimes,0,0,0
2,P00038,P00048,35,26,9,0,0,3.9,3.5,9.0,5.9,3.7,8.5,6.0,4.5,7.4,6.8,10.0,29.1,19.1,26.6,22.2,4.2,2.0,often,sometimes,0,0,0
2,P00038,P00049,35,28,7,0,0,2.6,3.4,1.0,4.5,7.0,6.6,4.2,4.0,6.4,8.8,6.2,29.1,19.1,28.4,14.3,4.2,3.2,often,very_often,0,0,0
2,P00038,P00050,35,33,2,0,0,2.8,5.5,9.5,5.4,4.1,5.5,5.7,4.6,5.4,8.1,9.1,29.1,19.1,25.4,25.7,4.2,3.9,often,sometimes,1,1,1
2,P00038,P00051,35,21,14,0,0,4.8,9.9,5.6,6.8,1.8,5.0,4.0,4.4,7.5,7.4,8.9,29.1,19.1,19.4,20.4,4.2,7.6,often,often,0,1,0
2,P00038,P00052,35,28,7,0,0,6.7,5.7,7.6,6.0,5.2,4.8,3.9,4.2,7.6,8.1,6.9,29.1,19.1,31.1,18.6,4.2,3.5,often,sometimes,0,0,0
2,P00038,P00053,35,29,6,0,0,5.0,6.2,5.1,7.0,7.8,6.2,5.5,4.0,8.7,6.2,6.7,29.1,19.1,23.4,16.7,4.2,5.1,often,often,0,0,0
2,P00038,P00054,35,27,8,0,0,6.6,8.7,4.3,8.0,5.3,3.9,5.3,5.1,7.1,6.7,5.2,29.1,19.1,32.0,12.0,4.2,8.4,often,sometimes,1,0,0
2,P00038,P00055,35,26,9,0,0,4.9,6.7,5.0,5.4,7.3,7.0,3.4,4.4,7.7,4.2,9.7,29.1,19.1,3.5,27.7,4.2,6.7,often,sometimes,1,0,0
2,P00039,P00047,31,33,2,0,0,5.3,5.8,5.5,1.9,5.4,7.1,4.9,7.6,4.6,5.4,4.9,20.7,15.0,41.0,20.0,2.7,6.5,sometimes,sometimes,0,0,0
2,P00039,P00048,31,26,5,1,0,5.8,5.0,7.8,7.9,6.4,6.7,4.3,7.2,4.3,5.0,6.7,20.7,15.0,26.6,22.2,2.7,2.0,sometimes,sometimes,1,1,1
2,P00039,P00049,31,28,3,0,0,6.8,2.6,4.0,3.7,6.9,7.8,3.7,5.2,4.5,5.4,6.4,20.7,15.0,28.4,14.3,2.7,3.2,sometimes,very_often,0,0,0
2,P00039,P00050,31,33,2,0,0,5.3,7.0,9.4,6.4,5.6,3.9,4.9,5.8,3.7,4.6,6.3,20.7,15.0,25.4,25.7,2.7,3.9,sometimes,sometimes,1,0,0
2,P00039,P00051,31,21,10,1,0,4.5,8.0,4.2,7.6,3.6,8.2,3.8,6.9,3.7,3.9,6.9,20.7,15.0,19.4,20.4,2.7,7.6,sometimes,often,1,0,0
2,P00039,P00052,31,28,3,0,0,4.3,5.2,8.7,5.5,4.1,5.9,3.1,6.2,5.6,6.0,4.7,20.7,15.0,31.1,18.6,2.7,3.5,sometimes,sometimes,0,0,0
2,P00039,P00053,31,29,2,1,0,6.8,4.8,5.2,6.7,7.2,6.3,2.8,6.8,3.0,5.2,7.4,20.7,15.0,23.4,16.7,2.7,5.1,sometimes,often,0,1,0
2,P00039,P00054,31,27,4,1,1,6.7,5.5,6.2,5.6,6.6,3.8,3.3,6.1,3.6,5.5,7.1,20.7,15.0,32.0,12.0,2.7,8.4,sometimes,sometimes,0,0,0
2,P00039,P00055,31,26,5,1,0,8.0,5.9,6.3,6.4,6.1,7.1,2.1,8.1,5.4,3.6,7.2,20.7,15.0,3.5,27.7,2.7,6.7,sometimes,sometimes,1,0,0
2,P00040,P00047,28,33,5,0,0,7.4,3.2,4.7,1.0,4.4,10.0,6.2,8.5,8.2,8.3,7.4,24.6,19.9,41.0,20.0,2.6,6.5,sometimes,sometimes,0,1,0
2,P00040,P00048,28,26,2,1,0,3.9,4.0,6.8,5.6,4.7,7.4,7.3,8.4,7.4,9.4,6.4,24.6,19.9,26.6,22.2,2.6,2.0,sometimes,sometimes,0,1,0
2,P00040,P00049,28,28,0,0,0,5.4,1.6,3.4,5.0,4.5,7.4,6.0,6.9,9.5,8.9,6.8,24.6,19.9,28.4,14.3,2.6,3.2,sometimes,very_often,0,0,0
2,P00040,P00050,28,33,5,0,0,5.2,6.8,10.0,6.4,6.6,6.3,9.2,7.5,8.6,9.7,7.3,24.6,19.9,25.4,25.7,2.6,3.9,sometimes,sometimes,1,1,1
2,P00040,P00051,28,21,7,1,0,2.3,5.7,6.0,8.4,3.2,7.1,5.4,8.4,6.8,8.0,9.4,24.6,19.9,19.4,20.4,2.6,7.6,sometimes,often,1,0,0
2,P00040,P00052,28,28,0,0,0,6.6,4.0,5.9,7.2,4.4,5.4,7.1,7.2,7.8,9.0,7.4,24.6,19.9,31.1,18.6,2.6,3.5,sometimes,sometimes,0,1,0
2,P00040,P00053,28,29,1,1,0,5.4,4.7,4.8,6.6,7.8,9.5,8.1,6.2,5.3,8.5,6.7,24.6,19.9,23.4,16.7,2.6,5.1,sometimes,often,1,1,1
2,P00040,P00054,28,27,1,1,0,10.0,6.1,6.4,7.5,5.2,4.4,5.8,6.1,8.5,8.7,5.7,24.6,19.9,32.0,12.0,2.6,8.4,sometimes,sometimes,1,1,1
2,P00040,P00055,28,26,2,1,0,5.3,6.6,6.1,7.0,6.3,6.0,8.6,7.5,8.4,10.0,7.6,24.6,19.9,3.5,27.7,2.6,6.7,sometimes,sometimes,1,1,1
2,P00041,P00047,35,33,2,1,0,5.3,4.9,4.6,1.6,6.2,9.0,6.7,4.9,4.4,5.4,3.3,30.0,25.5,41.0,20.0,8.1,6.5,often,sometimes,0,1,0
2,P00041,P00048,35,26,9,0,0,5.2,3.3,8.4,7.5,4.7,7.5,7.8,6.3,3.7,4.0,5.2,30.0,25.5,26.6,22.2,8.1,2.0,often,sometimes,0,1,0
2,P00041,P00049,35,28,7,1,0,4.8,4.2,4.3,3.5,5.8,5.2,5.8,3.1,5.7,4.4,3.5,30.0,25.5,28.4,14.3,8.1,3.2,often,very_often,1,0,0
2,P00041,P00050,35,33,2,0,0,10.0,2.7,10.0,4.6,5.4,4.2,9.7,4.6,5.1,3.7,2.8,30.0,25.5,25.4,25.7,8.1,3.9,often,sometimes,0,1,0
2,P00041,P00051,35,21,14,0,0,8.0,8.5,3.1,10.0,4.4,5.7,8.3,4.2,5.1,6.9,2.0,30.0,25.5,19.4,20.4,8.1,7.6,often,often,1,0,0
2,P00041,P00052,35,28,7,0,0,3.0,3.7,5.4,5.1,4.6,7.6,6.9,6.0,1.7,6.6,4.2,30.0,25.5,31.1,18.6,8.1,3.5,often,sometimes,0,0,0
2,P00041,P00053,35,29,6,0,0,5.5,4.7,6.0,7.8,6.9,8.6,8.5,6.7,6.8,5.7,4.8,30.0,25.5,23.4,16.7,8.1,5.1,often,often,0,0,0
2,P00041,P00054,35,27,8,0,0,8.1,6.2,2.7,6.8,3.2,7.4,8.7,6.1,6.3,3.8,3.3,30.0,25.5,32.0,12.0,8.1,8.4,often,sometimes,0,1,0
2,P00041,P00055,35,26,9,0,0,5.2,6.1,5.4,5.5,7.7,5.7,8.7,6.9,3.8,4.2,3.7,30.0,25.5,3.5,27.7,8.1,6.7,often,sometimes,0,0,0
2,P00042,P00047,24,33,9,0,0,3.8,5.0,6.3,3.4,6.5,9.4,4.8,7.4,5.1,7.5,6.2,28.0,16.2,41.0,20.0,6.6,6.5,sometimes,sometimes,0,0,0
2,P00042,P00048,24,26,2,1,1,3.8,5.0,9.4,5.6,4.6,6.7,5.4,6.7,8.5,4.7,6.7,28.0,16.2,26.6,22.2,6.6,2.0,sometimes,sometimes,0,0,0
2,P00042,P00049,24,28,4,0,0,5.7,6.0,1.0,5.7,5.1,6.9,5.8,5.3,6.7,4.5,4.5,28.0,16.2,28.4,14.3,6.6,3.2,sometimes,very_often,0,0,0
2,P00042,P00050,24,33,9,0,0,6.2,4.0,10.0,7.0,6.4,3.6,2.9,7.0,6.3,6.7,2.0,28.0,16.2,25.4,25.7,6.6,3.9,sometimes,sometimes,0,1,0
2,P00042,P00051,24,21,3,1,0,0.0,6.6,4.3,8.1,3.8,7.2,5.1,8.5,3.7,6.0,7.4,28.0,16.2,19.4,20.4,6.6,7.6,sometimes,often,0,1,0
2,P00042,P00052,24,28,4,0,0,10.0,4.2,9.3,6.8,4.5,6.2,4.1,6.2,6.8,6.1,5.5,28.0,16.2,31.1,18.6,6.6,3.5,sometimes,sometimes,0,0,0
2,P00042,P00053,24,29,5,1,0,5.7,4.7,5.0,8.4,4.0,6.7,4.6,6.5,3.7,7.0,6.4,28.0,16.2,23.4,16.7,6.6,5.1,sometimes,often,0,0,0
2,P00042,P00054,24,27,3,1,0,5.5,7.8,4.4,7.6,5.2,6.4,5.0,5.7,5.5,4.9,5.2,28.0,16.2,32.0,12.0,6.6,8.4,sometimes,sometimes,1,0,0
2,P00042,P00055,24,26,2,1,0,2.7,7.5,4.5,7.4,8.0,5.7,6.0,6.2,3.4,4.9,5.6,28.0,16.2,3.5,27.7,6.6,6.7,sometimes,sometimes,0,0,0
2,P00043,P00047,30,33,3,1,0,2.8,5.0,4.4,2.5,6.8,10.0,6.6,5.8,6.1,6.5,6.0,32.4,14.8,41.0,20.0,6.5,6.5,rarely,sometimes,0,0,0
2,P00043,P00048,30,26,4,0,0,5.9,4.5,6.8,5.7,6.8,9.2,5.1,3.6,5.4,6.8,4.8,32.4,14.8,26.6,22.2,6.5,2.0,rarely,sometimes,0,0,0
2,P00043,P00049,30,28,2,1,0,4.0,4.0,3.5,5.1,6.9,5.8,8.6,2.8,6.1,7.4,5.3,32.4,14.8,28.4,14.3,6.5,3.2,rarely,very_often,1,0,0
2,P00043,P00050,30,33,3,0,0,6.6,5.8,10.0,6.6,6.9,5.1,8.5,2.9,6.5,6.7,4.7,32.4,14.8,25.4,25.7,6.5,3.9,rarely,sometimes,0,1,0
2,P00043,P00051,30,21,9,0,0,7.0,7.4,4.9,6.0,4.7,4.6,7.1,3.4,4.9,5.3,5.3,32.4,14.8,19.4,20.4,6.5,7.6,rarely,often,0,1,0
2,P00043,P00052,30,28,2,0,0,2.2,5.1,8.3,7.5,4.4,6.1,8.1,3.5,2.6,5.5,3.0,32.4,14.8,31.1,18.6,6.5,3.5,rarely,sometimes,0,0,0
2,P00043,P00053,30,29,1,0,0,5.2,5.1,6.8,8.3,6.5,6.3,6.3,1.9,5.9,6.4,7.0,32.4,14.8,23.4,16.7,6.5,5.1,rarely,often,1,0,0
2,P00043,P00054,30,27,3,0,0,3.7,8.1,2.9,7.0,3.9,4.7,6.0,2.9,5.6,6.9,6.6,32.4,14.8,32.0,12.0,6.5,8.4,rarely,sometimes,0,0,0
2,P00043,P00055,30,26,4,0,0,5.2,6.4,5.3,8.2,8.3,4.4,5.9,1.3,6.5,4.4,6.1,32.4,14.8,3.5,27.7,6.5,6.7,rarely,sometimes,1,1,1
2,P00044,P00047,25,33,8,0,0,7.9,3.8,5.7,3.4,5.6,10.0,6.5,7.3,7.6,7.0,9.6,25.0,17.2,41.0,20.0,7.3,6.5,often,sometimes,0,1,0
2,P00044,P00048,25,26,1,0,0,6.7,4.2,8.1,8.6,6.3,8.2,8.9,6.0,9.6,7.9,6.5,25.0,17.2,26.6,22.2,7.3,2.0,often,sometimes,0,1,0
2,P00044,P00049,25,28,3,0,0,7.7,2.9,2.5,4.2,8.6,5.9,9.0,5.9,8.9,5.0,7.9,25.0,17.2,28.4,14.3,7.3,3.2,often,very_often,0,0,0
2,P00044,P00050,25,33,8,0,0,10.0,4.1,10.0,6.9,6.3,4.1,9.0,5.7,9.9,5.6,7.0,25.0,17.2,25.4,25.7,7.3,3.9,often,sometimes,1,1,1
2,P00044,P00051,25,21,4,0,0,5.3,6.1,4.2,8.6,4.6,4.7,8.3,5.4,9.8,5.9,6.3,25.0,17.2,19.4,20.4,7.3,7.6,often,often,0,1,0
2,P00044,P00052,25,28,3,0,1,8.7,4.2,10.0,5.4,5.8,7.9,9.8,6.6,10.0,5.5,7.6,25.0,17.2,31.1,18.6,7.3,3.5,often,sometimes,1,1,1
2,P00044,P00053,25,29,4,0,0,4.7,4.7,3.6,6.9,5.7,7.1,8.0,6.8,7.1,6.5,8.9,25.0,17.2,23.4,16.7,7.3,5.1,often,often,0,1,0
2,P00044,P00054,25,27,2,0,0,7.1,8.0,5.9,6.2,5.6,3.9,7.9,6.3,9.0,5.4,7.8,25.0,17.2,32.0,12.0,7.3,8.4,often,sometimes,0,0,0
2,P00044,P00055,25,26,1,0,0,3.6,5.9,4.5,8.6,7.3,6.4,7.2,6.9,8.3,5.5,5.5,25.0,17.2,3.5,27.7,7.3,6.7,often,sometimes,1,1,1
2,P00045,P00047,27,33,6,0,0,3.5,6.5,5.8,2.4,5.7,10.0,6.9,7.7,5.2,6.4,8.2,27.8,15.6,41.0,20.0,7.1,6.5,often,sometimes,0,0,0
2,P00045,P00048,27,26,1,0,0,5.0,2.6,9.3,6.5,5.4,7.5,7.8,7.1,4.7,6.5,6.6,27.8,15.6,26.6,22.2,7.1,2.0,often,sometimes,0,1,0
